run_id,weather_index,scenario,station_code,station_name,scenario_date,local_datetime_pst,APCP_mm,TMP_C,RH_pct,WS_kmh,WD_deg,FFMC,DMC,DC,ISI,BUI,FWI,fire_number,fire_year,fire_cause,ignition_lat,ignition_lon,cell_id
1,345,406_20251020,406,SLOCAN,20251020,2025-10-20 12:00,0,5.5,76.0,3.4,168.0,23.494,13.482,469.591,0.001,25.159,0.001,N71674,2020,Unknown,49.65772114516289,-116.83018413586879,44325
1,345,406_20251020,406,SLOCAN,20251020,2025-10-20 13:00,0,4.9,83.0,4.9,193.0,23.494,13.482,469.591,0.001,25.159,0.001,N71674,2020,Unknown,49.65772114516289,-116.83018413586879,44325
1,345,406_20251020,406,SLOCAN,20251020,2025-10-20 14:00,0,5.0,88.0,6.1,200.0,23.494,13.482,469.591,0.001,25.159,0.001,N71674,2020,Unknown,49.65772114516289,-116.83018413586879,44325
1,345,406_20251020,406,SLOCAN,20251020,2025-10-20 15:00,0,5.1,85.0,6.1,202.0,23.494,13.482,469.591,0.001,25.159,0.001,N71674,2020,Unknown,49.65772114516289,-116.83018413586879,44325
1,345,406_20251020,406,SLOCAN,20251020,2025-10-20 16:00,0,4.1,87.0,7.2,198.0,23.494,13.482,469.591,0.001,25.159,0.001,N71674,2020,Unknown,49.65772114516289,-116.83018413586879,44325
1,345,406_20251020,406,SLOCAN,20251020,2025-10-20 17:00,0,3.3,89.0,5.3,213.0,23.494,13.482,469.591,0.001,25.159,0.001,N71674,2020,Unknown,49.65772114516289,-116.83018413586879,44325
2,197,406_20250525,406,SLOCAN,20250525,2025-05-25 12:00,0,25.3,22.0,10.2,197.0,93.436,20.109,45.889,11.661,20.064,15.84,N51881,2022,Lightning,49.348706292585206,-117.13076441219567,103056
2,197,406_20250525,406,SLOCAN,20250525,2025-05-25 13:00,0,26.2,22.0,11.9,214.0,93.436,20.109,45.889,11.661,20.064,15.84,N51881,2022,Lightning,49.348706292585206,-117.13076441219567,103056
2,197,406_20250525,406,SLOCAN,20250525,2025-05-25 14:00,0,27.0,17.0,11.1,220.0,93.436,20.109,45.889,11.661,20.064,15.84,N51881,2022,Lightning,49.348706292585206,-117.13076441219567,103056
2,197,406_20250525,406,SLOCAN,20250525,2025-05-25 15:00,0,27.9,19.0,11.6,221.0,93.436,20.109,45.889,11.661,20.064,15.84,N51881,2022,Lightning,49.348706292585206,-117.13076441219567,103056
2,197,406_20250525,406,SLOCAN,20250525,2025-05-25 16:00,0,28.1,21.0,11.4,211.0,93.436,20.109,45.889,11.661,20.064,15.84,N51881,2022,Lightning,49.348706292585206,-117.13076441219567,103056
2,197,406_20250525,406,SLOCAN,20250525,2025-05-25 17:00,0,26.4,27.0,10.4,219.0,93.436,20.109,45.889,11.661,20.064,15.84,N51881,2022,Lightning,49.348706292585206,-117.13076441219567,103056
3,54,404_20250623,404,SMALLWOOD,20250623,2025-06-23 12:00,0,16.4,57.0,6.7,194.0,52.096,27.032,273.753,0.293,43.36,0.445,N50969,2023,Lightning,49.04878925053847,-117.33468137474189,159013
3,54,404_20250623,404,SMALLWOOD,20250623,2025-06-23 13:00,0,15.8,62.0,7.2,159.0,52.096,27.032,273.753,0.293,43.36,0.445,N50969,2023,Lightning,49.04878925053847,-117.33468137474189,159013
3,54,404_20250623,404,SMALLWOOD,20250623,2025-06-23 14:00,0,16.7,64.0,6.9,173.0,52.096,27.032,273.753,0.293,43.36,0.445,N50969,2023,Lightning,49.04878925053847,-117.33468137474189,159013
3,54,404_20250623,404,SMALLWOOD,20250623,2025-06-23 15:00,0,15.4,67.0,8.2,183.0,52.096,27.032,273.753,0.293,43.36,0.445,N50969,2023,Lightning,49.04878925053847,-117.33468137474189,159013
3,54,404_20250623,404,SMALLWOOD,20250623,2025-06-23 16:00,0,16.7,71.0,4.8,159.0,52.096,27.032,273.753,0.293,43.36,0.445,N50969,2023,Lightning,49.04878925053847,-117.33468137474189,159013
3,54,404_20250623,404,SMALLWOOD,20250623,2025-06-23 17:00,0,16.3,62.0,2.2,304.0,52.096,27.032,273.753,0.293,43.36,0.445,N50969,2023,Lightning,49.04878925053847,-117.33468137474189,159013
4,26,404_20250526,404,SMALLWOOD,20250526,2025-05-26 12:00,0,17.7,70.0,5.1,161.0,81.483,20.15,140.736,1.733,29.677,3.556,N72498,2022,Lightning,49.8002563337841,-117.01276450861337,21864
4,26,404_20250526,404,SMALLWOOD,20250526,2025-05-26 13:00,0.6,14.3,69.0,7.0,233.0,81.483,20.15,140.736,1.733,29.677,3.556,N72498,2022,Lightning,49.8002563337841,-117.01276450861337,21864
4,26,404_20250526,404,SMALLWOOD,20250526,2025-05-26 14:00,0.6,15.8,74.0,3.5,316.0,81.483,20.15,140.736,1.733,29.677,3.556,N72498,2022,Lightning,49.8002563337841,-117.01276450861337,21864
4,26,404_20250526,404,SMALLWOOD,20250526,2025-05-26 15:00,0,19.2,60.0,5.4,151.0,81.483,20.15,140.736,1.733,29.677,3.556,N72498,2022,Lightning,49.8002563337841,-117.01276450861337,21864
4,26,404_20250526,404,SMALLWOOD,20250526,2025-05-26 16:00,0,16.7,69.0,1.4,288.0,81.483,20.15,140.736,1.733,29.677,3.556,N72498,2022,Lightning,49.8002563337841,-117.01276450861337,21864
4,26,404_20250526,404,SMALLWOOD,20250526,2025-05-26 17:00,0,18.4,62.0,5.1,191.0,81.483,20.15,140.736,1.733,29.677,3.556,N72498,2022,Lightning,49.8002563337841,-117.01276450861337,21864
5,323,406_20250928,406,SLOCAN,20250928,2025-09-28 12:00,0,19.9,35.0,5.1,201.0,89.327,53.369,513.772,5.034,84.734,17.864,N70930,2018,Lightning,49.608721358198544,-117.20571823075939,58220
5,323,406_20250928,406,SLOCAN,20250928,2025-09-28 13:00,0,22.5,30.0,5.0,205.0,89.327,53.369,513.772,5.034,84.734,17.864,N70930,2018,Lightning,49.608721358198544,-117.20571823075939,58220
5,323,406_20250928,406,SLOCAN,20250928,2025-09-28 14:00,0,22.4,32.0,4.9,197.0,89.327,53.369,513.772,5.034,84.734,17.864,N70930,2018,Lightning,49.608721358198544,-117.20571823075939,58220
5,323,406_20250928,406,SLOCAN,20250928,2025-09-28 15:00,0,24.0,27.0,8.3,193.0,89.327,53.369,513.772,5.034,84.734,17.864,N70930,2018,Lightning,49.608721358198544,-117.20571823075939,58220
5,323,406_20250928,406,SLOCAN,20250928,2025-09-28 16:00,0,21.8,31.0,5.2,206.0,89.327,53.369,513.772,5.034,84.734,17.864,N70930,2018,Lightning,49.608721358198544,-117.20571823075939,58220
5,323,406_20250928,406,SLOCAN,20250928,2025-09-28 17:00,0,20.6,35.0,6.6,195.0,89.327,53.369,513.772,5.034,84.734,17.864,N70930,2018,Lightning,49.608721358198544,-117.20571823075939,58220
6,140,404_20250917,404,SMALLWOOD,20250917,2025-09-17 12:00,0,23.3,44.0,4.2,204.0,80.047,70.106,659.324,1.412,110.767,7.43,N71181,2019,Person,49.526539621468395,-117.27396448611967,73805
6,140,404_20250917,404,SMALLWOOD,20250917,2025-09-17 13:00,0,24.7,41.0,5.1,193.0,80.047,70.106,659.324,1.412,110.767,7.43,N71181,2019,Person,49.526539621468395,-117.27396448611967,73805
6,140,404_20250917,404,SMALLWOOD,20250917,2025-09-17 14:00,0,26.6,35.0,4.4,162.0,80.047,70.106,659.324,1.412,110.767,7.43,N71181,2019,Person,49.526539621468395,-117.27396448611967,73805
6,140,404_20250917,404,SMALLWOOD,20250917,2025-09-17 15:00,0,27.8,29.0,4.4,159.0,80.047,70.106,659.324,1.412,110.767,7.43,N71181,2019,Person,49.526539621468395,-117.27396448611967,73805
6,140,404_20250917,404,SMALLWOOD,20250917,2025-09-17 16:00,0,28.3,28.0,3.6,155.0,80.047,70.106,659.324,1.412,110.767,7.43,N71181,2019,Person,49.526539621468395,-117.27396448611967,73805
6,140,404_20250917,404,SMALLWOOD,20250917,2025-09-17 17:00,0,24.2,36.0,1.0,185.0,80.047,70.106,659.324,1.412,110.767,7.43,N71181,2019,Person,49.526539621468395,-117.27396448611967,73805
7,68,404_20250707,404,SMALLWOOD,20250707,2025-07-07 12:00,0,25.5,31.0,6.8,172.0,87.347,34.685,318.7,4.129,54.532,11.969,N52257,2022,Person,49.87037329347177,-117.41288060498802,14946
7,68,404_20250707,404,SMALLWOOD,20250707,2025-07-07 13:00,0,27.4,25.0,8.0,201.0,87.347,34.685,318.7,4.129,54.532,11.969,N52257,2022,Person,49.87037329347177,-117.41288060498802,14946
7,68,404_20250707,404,SMALLWOOD,20250707,2025-07-07 14:00,0,28.2,23.0,9.6,169.0,87.347,34.685,318.7,4.129,54.532,11.969,N52257,2022,Person,49.87037329347177,-117.41288060498802,14946
7,68,404_20250707,404,SMALLWOOD,20250707,2025-07-07 15:00,0,29.4,28.0,7.7,147.0,87.347,34.685,318.7,4.129,54.532,11.969,N52257,2022,Person,49.87037329347177,-117.41288060498802,14946
7,68,404_20250707,404,SMALLWOOD,20250707,2025-07-07 16:00,0,29.2,23.0,8.3,198.0,87.347,34.685,318.7,4.129,54.532,11.969,N52257,2022,Person,49.87037329347177,-117.41288060498802,14946
7,68,404_20250707,404,SMALLWOOD,20250707,2025-07-07 17:00,0,29.4,24.0,4.6,186.0,87.347,34.685,318.7,4.129,54.532,11.969,N52257,2022,Person,49.87037329347177,-117.41288060498802,14946
8,181,404_20251028,404,SMALLWOOD,20251028,2025-10-28 12:00,0,5.9,66.0,5.7,142.0,39.196,2.575,466.012,0.04,5.079,0.017,N51361,2020,Lightning,49.57955792688851,-117.85024961002615,72036
8,181,404_20251028,404,SMALLWOOD,20251028,2025-10-28 13:00,0,5.6,62.0,6.8,80.0,39.196,2.575,466.012,0.04,5.079,0.017,N51361,2020,Lightning,49.57955792688851,-117.85024961002615,72036
8,181,404_20251028,404,SMALLWOOD,20251028,2025-10-28 14:00,0,5.0,66.0,2.0,59.0,39.196,2.575,466.012,0.04,5.079,0.017,N51361,2020,Lightning,49.57955792688851,-117.85024961002615,72036
8,181,404_20251028,404,SMALLWOOD,20251028,2025-10-28 15:00,0,4.2,74.0,3.8,141.0,39.196,2.575,466.012,0.04,5.079,0.017,N51361,2020,Lightning,49.57955792688851,-117.85024961002615,72036
8,181,404_20251028,404,SMALLWOOD,20251028,2025-10-28 16:00,0,3.8,75.0,0.6,34.0,39.196,2.575,466.012,0.04,5.079,0.017,N51361,2020,Lightning,49.57955792688851,-117.85024961002615,72036
8,181,404_20251028,404,SMALLWOOD,20251028,2025-10-28 17:00,0,3.0,84.0,2.7,24.0,39.196,2.575,466.012,0.04,5.079,0.017,N51361,2020,Lightning,49.57955792688851,-117.85024961002615,72036
9,18,404_20250518,404,SMALLWOOD,20250518,2025-05-18 12:00,0.2,11.0,71.0,5.5,161.0,39.358,12.814,119.033,0.04,20.193,0.037,N50561,2019,Lightning,49.17733953363101,-117.86688117462157,143252
9,18,404_20250518,404,SMALLWOOD,20250518,2025-05-18 13:00,0,10.4,73.0,6.8,206.0,39.358,12.814,119.033,0.04,20.193,0.037,N50561,2019,Lightning,49.17733953363101,-117.86688117462157,143252
9,18,404_20250518,404,SMALLWOOD,20250518,2025-05-18 14:00,1.2,7.3,87.0,4.2,265.0,39.358,12.814,119.033,0.04,20.193,0.037,N50561,2019,Lightning,49.17733953363101,-117.86688117462157,143252
9,18,404_20250518,404,SMALLWOOD,20250518,2025-05-18 15:00,0.8,10.3,70.0,4.8,170.0,39.358,12.814,119.033,0.04,20.193,0.037,N50561,2019,Lightning,49.17733953363101,-117.86688117462157,143252
9,18,404_20250518,404,SMALLWOOD,20250518,2025-05-18 16:00,0,9.6,72.0,6.7,198.0,39.358,12.814,119.033,0.04,20.193,0.037,N50561,2019,Lightning,49.17733953363101,-117.86688117462157,143252
9,18,404_20250518,404,SMALLWOOD,20250518,2025-05-18 17:00,0,8.5,77.0,8.9,201.0,39.358,12.814,119.033,0.04,20.193,0.037,N50561,2019,Lightning,49.17733953363101,-117.86688117462157,143252
10,235,406_20250702,406,SLOCAN,20250702,2025-07-02 12:00,0,31.6,22.0,12.7,199.0,94.92,31.99,164.359,16.238,43.038,28.938,N52574,2023,Lightning,49.709423279589785,-117.45229756922275,43744
10,235,406_20250702,406,SLOCAN,20250702,2025-07-02 13:00,0,30.4,23.0,17.4,207.0,94.92,31.99,164.359,16.238,43.038,28.938,N52574,2023,Lightning,49.709423279589785,-117.45229756922275,43744
10,235,406_20250702,406,SLOCAN,20250702,2025-07-02 14:00,0,29.1,31.0,12.5,210.0,94.92,31.99,164.359,16.238,43.038,28.938,N52574,2023,Lightning,49.709423279589785,-117.45229756922275,43744
10,235,406_20250702,406,SLOCAN,20250702,2025-07-02 15:00,0,25.5,39.0,14.5,206.0,94.92,31.99,164.359,16.238,43.038,28.938,N52574,2023,Lightning,49.709423279589785,-117.45229756922275,43744
10,235,406_20250702,406,SLOCAN,20250702,2025-07-02 16:00,2.6,15.4,70.0,14.1,93.0,94.92,31.99,164.359,16.238,43.038,28.938,N52574,2023,Lightning,49.709423279589785,-117.45229756922275,43744
10,235,406_20250702,406,SLOCAN,20250702,2025-07-02 17:00,1.0,18.6,48.0,7.3,25.0,94.92,31.99,164.359,16.238,43.038,28.938,N52574,2023,Lightning,49.709423279589785,-117.45229756922275,43744
11,55,404_20250624,404,SMALLWOOD,20250624,2025-06-24 12:00,0,21.4,50.0,7.1,149.0,76.884,29.994,281.009,1.235,47.352,3.489,N51274,2022,Lightning,49.541406253729875,-117.58728155057905,75314
11,55,404_20250624,404,SMALLWOOD,20250624,2025-06-24 13:00,0,23.3,41.0,7.7,156.0,76.884,29.994,281.009,1.235,47.352,3.489,N51274,2022,Lightning,49.541406253729875,-117.58728155057905,75314
11,55,404_20250624,404,SMALLWOOD,20250624,2025-06-24 14:00,0,24.5,20.0,8.4,181.0,76.884,29.994,281.009,1.235,47.352,3.489,N51274,2022,Lightning,49.541406253729875,-117.58728155057905,75314
11,55,404_20250624,404,SMALLWOOD,20250624,2025-06-24 15:00,0,25.7,28.0,11.0,190.0,76.884,29.994,281.009,1.235,47.352,3.489,N51274,2022,Lightning,49.541406253729875,-117.58728155057905,75314
11,55,404_20250624,404,SMALLWOOD,20250624,2025-06-24 16:00,0,25.4,25.0,10.5,194.0,76.884,29.994,281.009,1.235,47.352,3.489,N51274,2022,Lightning,49.541406253729875,-117.58728155057905,75314
11,55,404_20250624,404,SMALLWOOD,20250624,2025-06-24 17:00,0,25.6,26.0,9.2,183.0,76.884,29.994,281.009,1.235,47.352,3.489,N51274,2022,Lightning,49.541406253729875,-117.58728155057905,75314
12,278,406_20250814,406,SLOCAN,20250814,2025-08-14 12:00,0,23.9,26.0,5.6,51.0,92.57,60.495,370.069,8.192,85.89,25.502,N50457,2021,Person,49.32363920343979,-117.91349755484104,118031
12,278,406_20250814,406,SLOCAN,20250814,2025-08-14 13:00,0,23.4,28.0,7.9,18.0,92.57,60.495,370.069,8.192,85.89,25.502,N50457,2021,Person,49.32363920343979,-117.91349755484104,118031
12,278,406_20250814,406,SLOCAN,20250814,2025-08-14 14:00,0,23.9,26.0,6.3,17.0,92.57,60.495,370.069,8.192,85.89,25.502,N50457,2021,Person,49.32363920343979,-117.91349755484104,118031
12,278,406_20250814,406,SLOCAN,20250814,2025-08-14 15:00,0,23.0,28.0,10.1,20.0,92.57,60.495,370.069,8.192,85.89,25.502,N50457,2021,Person,49.32363920343979,-117.91349755484104,118031
12,278,406_20250814,406,SLOCAN,20250814,2025-08-14 16:00,0,23.1,27.0,9.5,5.0,92.57,60.495,370.069,8.192,85.89,25.502,N50457,2021,Person,49.32363920343979,-117.91349755484104,118031
12,278,406_20250814,406,SLOCAN,20250814,2025-08-14 17:00,0,22.9,27.0,10.0,11.0,92.57,60.495,370.069,8.192,85.89,25.502,N50457,2021,Person,49.32363920343979,-117.91349755484104,118031
13,41,404_20250610,404,SMALLWOOD,20250610,2025-06-10 12:00,0,28.4,23.0,9.0,158.0,95.261,82.076,248.23,14.12,89.867,37.62,N71047,2022,Lightning,49.26897297843936,-116.93808102516327,114316
13,41,404_20250610,404,SMALLWOOD,20250610,2025-06-10 13:00,0,28.6,18.0,8.5,177.0,95.261,82.076,248.23,14.12,89.867,37.62,N71047,2022,Lightning,49.26897297843936,-116.93808102516327,114316
13,41,404_20250610,404,SMALLWOOD,20250610,2025-06-10 14:00,0,31.3,13.0,10.0,182.0,95.261,82.076,248.23,14.12,89.867,37.62,N71047,2022,Lightning,49.26897297843936,-116.93808102516327,114316
13,41,404_20250610,404,SMALLWOOD,20250610,2025-06-10 15:00,0,32.8,14.0,6.6,172.0,95.261,82.076,248.23,14.12,89.867,37.62,N71047,2022,Lightning,49.26897297843936,-116.93808102516327,114316
13,41,404_20250610,404,SMALLWOOD,20250610,2025-06-10 16:00,0,31.5,14.0,9.5,171.0,95.261,82.076,248.23,14.12,89.867,37.62,N71047,2022,Lightning,49.26897297843936,-116.93808102516327,114316
13,41,404_20250610,404,SMALLWOOD,20250610,2025-06-10 17:00,0,31.1,17.0,10.0,172.0,95.261,82.076,248.23,14.12,89.867,37.62,N71047,2022,Lightning,49.26897297843936,-116.93808102516327,114316
14,259,406_20250726,406,SLOCAN,20250726,2025-07-26 12:00,0,20.4,49.0,3.9,217.0,90.225,23.29,250.129,5.389,37.785,12.041,N52601,2022,Person,49.60232326575246,-117.50903155077836,63733
14,259,406_20250726,406,SLOCAN,20250726,2025-07-26 13:00,0,18.8,54.0,6.6,34.0,90.225,23.29,250.129,5.389,37.785,12.041,N52601,2022,Person,49.60232326575246,-117.50903155077836,63733
14,259,406_20250726,406,SLOCAN,20250726,2025-07-26 14:00,0,22.6,40.0,6.2,197.0,90.225,23.29,250.129,5.389,37.785,12.041,N52601,2022,Person,49.60232326575246,-117.50903155077836,63733
14,259,406_20250726,406,SLOCAN,20250726,2025-07-26 15:00,0,21.7,47.0,5.9,202.0,90.225,23.29,250.129,5.389,37.785,12.041,N52601,2022,Person,49.60232326575246,-117.50903155077836,63733
14,259,406_20250726,406,SLOCAN,20250726,2025-07-26 16:00,0,24.8,33.0,5.3,218.0,90.225,23.29,250.129,5.389,37.785,12.041,N52601,2022,Person,49.60232326575246,-117.50903155077836,63733
14,259,406_20250726,406,SLOCAN,20250726,2025-07-26 17:00,0,23.9,36.0,6.2,228.0,90.225,23.29,250.129,5.389,37.785,12.041,N52601,2022,Person,49.60232326575246,-117.50903155077836,63733
15,219,406_20250616,406,SLOCAN,20250616,2025-06-16 12:00,0,25.8,20.0,9.5,206.0,93.016,45.341,163.777,10.614,53.591,24.024,N52617,2022,Lightning,49.06287324676944,-117.38204738638437,156999
15,219,406_20250616,406,SLOCAN,20250616,2025-06-16 13:00,0,26.7,15.0,8.9,196.0,93.016,45.341,163.777,10.614,53.591,24.024,N52617,2022,Lightning,49.06287324676944,-117.38204738638437,156999
15,219,406_20250616,406,SLOCAN,20250616,2025-06-16 14:00,0,25.3,20.0,7.0,220.0,93.016,45.341,163.777,10.614,53.591,24.024,N52617,2022,Lightning,49.06287324676944,-117.38204738638437,156999
15,219,406_20250616,406,SLOCAN,20250616,2025-06-16 15:00,0,27.7,16.0,7.3,217.0,93.016,45.341,163.777,10.614,53.591,24.024,N52617,2022,Lightning,49.06287324676944,-117.38204738638437,156999
15,219,406_20250616,406,SLOCAN,20250616,2025-06-16 16:00,0,26.4,18.0,9.2,197.0,93.016,45.341,163.777,10.614,53.591,24.024,N52617,2022,Lightning,49.06287324676944,-117.38204738638437,156999
15,219,406_20250616,406,SLOCAN,20250616,2025-06-16 17:00,0,26.2,18.0,8.1,209.0,93.016,45.341,163.777,10.614,53.591,24.024,N52617,2022,Lightning,49.06287324676944,-117.38204738638437,156999
16,28,404_20250528,404,SMALLWOOD,20250528,2025-05-28 12:00,0,23.8,37.0,6.2,161.0,87.803,24.686,153.32,4.276,35.202,9.561,N50413,2019,Lightning,49.16608959536863,-117.29836439696194,137817
16,28,404_20250528,404,SMALLWOOD,20250528,2025-05-28 13:00,0,25.0,32.0,5.6,173.0,87.803,24.686,153.32,4.276,35.202,9.561,N50413,2019,Lightning,49.16608959536863,-117.29836439696194,137817
16,28,404_20250528,404,SMALLWOOD,20250528,2025-05-28 14:00,0,27.2,28.0,5.1,174.0,87.803,24.686,153.32,4.276,35.202,9.561,N50413,2019,Lightning,49.16608959536863,-117.29836439696194,137817
16,28,404_20250528,404,SMALLWOOD,20250528,2025-05-28 15:00,0,28.6,24.0,5.2,176.0,87.803,24.686,153.32,4.276,35.202,9.561,N50413,2019,Lightning,49.16608959536863,-117.29836439696194,137817
16,28,404_20250528,404,SMALLWOOD,20250528,2025-05-28 16:00,0,29.5,25.0,4.5,181.0,87.803,24.686,153.32,4.276,35.202,9.561,N50413,2019,Lightning,49.16608959536863,-117.29836439696194,137817
16,28,404_20250528,404,SMALLWOOD,20250528,2025-05-28 17:00,0,28.8,25.0,4.0,213.0,87.803,24.686,153.32,4.276,35.202,9.561,N50413,2019,Lightning,49.16608959536863,-117.29836439696194,137817
17,9,404_20250509,404,SMALLWOOD,20250509,2025-05-09 12:00,0,16.8,27.0,7.4,175.0,93.539,58.015,112.812,10.272,57.838,24.398,N70559,2014,Lightning,49.49693926867464,-117.42497950747148,80963
17,9,404_20250509,404,SMALLWOOD,20250509,2025-05-09 13:00,0,18.4,23.0,7.1,149.0,93.539,58.015,112.812,10.272,57.838,24.398,N70559,2014,Lightning,49.49693926867464,-117.42497950747148,80963
17,9,404_20250509,404,SMALLWOOD,20250509,2025-05-09 14:00,0,19.5,15.0,9.0,164.0,93.539,58.015,112.812,10.272,57.838,24.398,N70559,2014,Lightning,49.49693926867464,-117.42497950747148,80963
17,9,404_20250509,404,SMALLWOOD,20250509,2025-05-09 15:00,0,20.6,15.0,8.7,158.0,93.539,58.015,112.812,10.272,57.838,24.398,N70559,2014,Lightning,49.49693926867464,-117.42497950747148,80963
17,9,404_20250509,404,SMALLWOOD,20250509,2025-05-09 16:00,0,19.4,17.0,8.4,181.0,93.539,58.015,112.812,10.272,57.838,24.398,N70559,2014,Lightning,49.49693926867464,-117.42497950747148,80963
17,9,404_20250509,404,SMALLWOOD,20250509,2025-05-09 17:00,0,18.7,19.0,7.4,193.0,93.539,58.015,112.812,10.272,57.838,24.398,N70559,2014,Lightning,49.49693926867464,-117.42497950747148,80963
18,34,404_20250603,404,SMALLWOOD,20250603,2025-06-03 12:00,0,17.6,35.0,5.4,154.0,91.375,44.449,192.254,6.848,56.336,17.985,N51361,2020,Lightning,49.57955792688851,-117.85024961002615,72036
18,34,404_20250603,404,SMALLWOOD,20250603,2025-06-03 13:00,0,18.2,30.0,5.0,134.0,91.375,44.449,192.254,6.848,56.336,17.985,N51361,2020,Lightning,49.57955792688851,-117.85024961002615,72036
18,34,404_20250603,404,SMALLWOOD,20250603,2025-06-03 14:00,0,18.6,29.0,5.5,132.0,91.375,44.449,192.254,6.848,56.336,17.985,N51361,2020,Lightning,49.57955792688851,-117.85024961002615,72036
18,34,404_20250603,404,SMALLWOOD,20250603,2025-06-03 15:00,0,19.3,24.0,6.9,191.0,91.375,44.449,192.254,6.848,56.336,17.985,N51361,2020,Lightning,49.57955792688851,-117.85024961002615,72036
18,34,404_20250603,404,SMALLWOOD,20250603,2025-06-03 16:00,0,20.0,23.0,4.2,152.0,91.375,44.449,192.254,6.848,56.336,17.985,N51361,2020,Lightning,49.57955792688851,-117.85024961002615,72036
18,34,404_20250603,404,SMALLWOOD,20250603,2025-06-03 17:00,0,20.6,23.0,3.7,173.0,91.375,44.449,192.254,6.848,56.336,17.985,N51361,2020,Lightning,49.57955792688851,-117.85024961002615,72036
19,144,404_20250921,404,SMALLWOOD,20250921,2025-09-21 12:00,0.2,13.3,79.0,1.9,333.0,85.159,78.011,680.504,2.37,121.268,12.086,N71883,2022,Lightning,49.42667328999754,-117.19943144624587,90232
19,144,404_20250921,404,SMALLWOOD,20250921,2025-09-21 13:00,0,14.6,60.0,5.1,202.0,85.159,78.011,680.504,2.37,121.268,12.086,N71883,2022,Lightning,49.42667328999754,-117.19943144624587,90232
19,144,404_20250921,404,SMALLWOOD,20250921,2025-09-21 14:00,0,15.0,56.0,1.8,208.0,85.159,78.011,680.504,2.37,121.268,12.086,N71883,2022,Lightning,49.42667328999754,-117.19943144624587,90232
19,144,404_20250921,404,SMALLWOOD,20250921,2025-09-21 15:00,0,15.4,54.0,0.2,359.0,85.159,78.011,680.504,2.37,121.268,12.086,N71883,2022,Lightning,49.42667328999754,-117.19943144624587,90232
19,144,404_20250921,404,SMALLWOOD,20250921,2025-09-21 16:00,0.4,14.9,73.0,3.2,254.0,85.159,78.011,680.504,2.37,121.268,12.086,N71883,2022,Lightning,49.42667328999754,-117.19943144624587,90232
19,144,404_20250921,404,SMALLWOOD,20250921,2025-09-21 17:00,6.2,9.2,96.0,1.9,125.0,85.159,78.011,680.504,2.37,121.268,12.086,N71883,2022,Lightning,49.42667328999754,-117.19943144624587,90232
20,60,404_20250629,404,SMALLWOOD,20250629,2025-06-29 12:00,0,23.1,29.0,6.3,210.0,89.589,24.257,277.706,5.552,39.819,12.693,N52479,2023,Person,49.21568922253808,-117.68818048430808,134100
20,60,404_20250629,404,SMALLWOOD,20250629,2025-06-29 13:00,0,24.5,30.0,8.5,152.0,89.589,24.257,277.706,5.552,39.819,12.693,N52479,2023,Person,49.21568922253808,-117.68818048430808,134100
20,60,404_20250629,404,SMALLWOOD,20250629,2025-06-29 14:00,0,26.1,26.0,7.5,180.0,89.589,24.257,277.706,5.552,39.819,12.693,N52479,2023,Person,49.21568922253808,-117.68818048430808,134100
20,60,404_20250629,404,SMALLWOOD,20250629,2025-06-29 15:00,0,26.8,26.0,8.4,163.0,89.589,24.257,277.706,5.552,39.819,12.693,N52479,2023,Person,49.21568922253808,-117.68818048430808,134100
20,60,404_20250629,404,SMALLWOOD,20250629,2025-06-29 16:00,0,27.3,27.0,7.5,175.0,89.589,24.257,277.706,5.552,39.819,12.693,N52479,2023,Person,49.21568922253808,-117.68818048430808,134100
20,60,404_20250629,404,SMALLWOOD,20250629,2025-06-29 17:00,0,27.2,27.0,5.6,169.0,89.589,24.257,277.706,5.552,39.819,12.693,N52479,2023,Person,49.21568922253808,-117.68818048430808,134100
21,203,406_20250531,406,SLOCAN,20250531,2025-05-31 12:00,0,24.3,25.0,10.1,196.0,88.941,20.443,64.776,6.126,22.854,10.155,N71833,2020,Person,49.44779068438734,-117.26064986275739,87413
21,203,406_20250531,406,SLOCAN,20250531,2025-05-31 13:00,0,23.8,27.0,11.4,208.0,88.941,20.443,64.776,6.126,22.854,10.155,N71833,2020,Person,49.44779068438734,-117.26064986275739,87413
21,203,406_20250531,406,SLOCAN,20250531,2025-05-31 14:00,0,22.5,36.0,13.2,198.0,88.941,20.443,64.776,6.126,22.854,10.155,N71833,2020,Person,49.44779068438734,-117.26064986275739,87413
21,203,406_20250531,406,SLOCAN,20250531,2025-05-31 15:00,0,24.9,27.0,14.8,211.0,88.941,20.443,64.776,6.126,22.854,10.155,N71833,2020,Person,49.44779068438734,-117.26064986275739,87413
21,203,406_20250531,406,SLOCAN,20250531,2025-05-31 16:00,0,23.3,32.0,15.2,205.0,88.941,20.443,64.776,6.126,22.854,10.155,N71833,2020,Person,49.44779068438734,-117.26064986275739,87413
21,203,406_20250531,406,SLOCAN,20250531,2025-05-31 17:00,0,20.0,37.0,13.3,51.0,88.941,20.443,64.776,6.126,22.854,10.155,N71833,2020,Person,49.44779068438734,-117.26064986275739,87413
22,203,406_20250531,406,SLOCAN,20250531,2025-05-31 12:00,0,24.3,25.0,10.1,196.0,88.941,20.443,64.776,6.126,22.854,10.155,N70096,2006,Lightning,49.48088926207756,-117.4808975143321,84548
